"yyyymmdd,Hr:Min:Sec,Temp"
"20160816,15:00:00,22.2"
"20160816,16:00:00,22.27"
"20160816,17:00:00,22.27"
"20160816,18:00:00,22.23"
"20160816,19:00:00,22.11"
"20160816,20:00:00,21.89"
"20160816,21:00:00,21.65"
"20160816,22:00:00,21.49"
"20160816,23:00:00,21.29"
"20160817,0:00:00,21.15"
"20160817,1:00:00,21.03"
"20160817,2:00:00,20.91"
"20160817,3:00:00,20.84"
"20160817,4:00:00,20.77"
"20160817,5:00:00,20.7"
"20160817,6:00:00,20.63"
"20160817,7:00:00,20.56"
"20160817,8:00:00,20.48"
"20160817,9:00:00,20.51"
"20160817,10:00:00,20.6"
"20160817,11:00:00,20.79"
"20160817,12:00:00,21.39"
"20160817,13:00:00,22.37"
"20160817,14:00:00,23.33"
"20160817,15:00:00,23.95"
"20160817,16:00:00,24.1"
"20160817,17:00:00,23.91"
"20160817,18:00:00,23.67"
"20160817,19:00:00,23.4"
"20160817,20:00:00,23.14"
"20160817,21:00:00,22.85"
"20160817,22:00:00,22.59"
"20160817,23:00:00,22.35"
"20160818,0:00:00,22.13"
"20160818,1:00:00,21.92"
"20160818,2:00:00,21.72"
"20160818,3:00:00,21.53"
"20160818,4:00:00,21.37"
"20160818,5:00:00,21.22"
"20160818,6:00:00,21.08"
"20160818,7:00:00,20.96"
"20160818,8:00:00,20.87"
"20160818,9:00:00,20.84"
"20160818,10:00:00,20.82"
"20160818,11:00:00,20.87"
"20160818,12:00:00,20.98"
"20160818,13:00:00,21.18"
"20160818,14:00:00,21.44"
"20160818,15:00:00,21.7"
"20160818,16:00:00,21.87"
"20160818,17:00:00,21.96"
"20160818,18:00:00,21.99"
"20160818,19:00:00,21.94"
"20160818,20:00:00,21.8"
"20160818,21:00:00,21.63"
"20160818,22:00:00,21.46"
"20160818,23:00:00,21.32"
"20160819,0:00:00,21.18"
"20160819,1:00:00,21.06"
"20160819,2:00:00,20.96"
"20160819,3:00:00,20.87"
"20160819,4:00:00,20.77"
"20160819,5:00:00,20.65"
"20160819,6:00:00,20.58"
"20160819,7:00:00,20.48"
"20160819,8:00:00,20.44"
"20160819,9:00:00,20.41"
"20160819,10:00:00,20.46"
"20160819,11:00:00,20.6"
"20160819,12:00:00,20.79"
"20160819,13:00:00,21.06"
"20160819,14:00:00,21.29"
"20160819,15:00:00,21.49"
"20160819,16:00:00,21.56"
"20160819,17:00:00,21.58"
"20160819,18:00:00,21.6"
"20160819,19:00:00,21.51"
"20160819,20:00:00,21.39"
"20160819,21:00:00,21.27"
"20160819,22:00:00,21.15"
"20160819,23:00:00,21.06"
"20160820,0:00:00,20.98"
"20160820,1:00:00,20.91"
"20160820,2:00:00,20.84"
"20160820,3:00:00,20.77"
"20160820,4:00:00,20.7"
"20160820,5:00:00,20.63"
"20160820,6:00:00,20.56"
"20160820,7:00:00,20.51"
"20160820,8:00:00,20.46"
"20160820,9:00:00,20.48"
"20160820,10:00:00,20.53"
"20160820,11:00:00,20.63"
"20160820,12:00:00,20.75"
"20160820,13:00:00,20.91"
"20160820,14:00:00,21.06"
"20160820,15:00:00,21.18"
"20160820,16:00:00,21.22"
"20160820,17:00:00,21.25"
"20160820,18:00:00,21.27"
"20160820,19:00:00,21.25"
"20160820,20:00:00,21.13"
"20160820,21:00:00,20.96"
"20160820,22:00:00,20.84"
"20160820,23:00:00,20.72"
"20160821,0:00:00,20.6"
"20160821,1:00:00,20.53"
"20160821,2:00:00,20.44"
"20160821,3:00:00,20.37"
"20160821,4:00:00,20.32"
"20160821,5:00:00,20.25"
"20160821,6:00:00,20.2"
"20160821,7:00:00,20.17"
"20160821,8:00:00,20.17"
"20160821,9:00:00,20.22"
"20160821,10:00:00,20.32"
"20160821,11:00:00,20.46"
"20160821,12:00:00,20.67"
"20160821,13:00:00,20.91"
"20160821,14:00:00,21.25"
"20160821,15:00:00,21.49"
"20160821,16:00:00,21.63"
"20160821,17:00:00,21.65"
"20160821,18:00:00,21.63"
"20160821,19:00:00,21.53"
"20160821,20:00:00,21.37"
"20160821,21:00:00,21.2"
"20160821,22:00:00,21.06"
"20160821,23:00:00,20.91"
"20160822,0:00:00,20.79"
"20160822,1:00:00,20.7"
"20160822,2:00:00,20.6"
"20160822,3:00:00,20.53"
"20160822,4:00:00,20.46"
"20160822,5:00:00,20.41"
"20160822,6:00:00,20.37"
"20160822,7:00:00,20.29"
"20160822,8:00:00,20.27"
"20160822,9:00:00,20.29"
"20160822,10:00:00,20.39"
"20160822,11:00:00,20.53"
"20160822,12:00:00,20.79"
"20160822,13:00:00,21.08"
"20160822,14:00:00,21.37"
"20160822,15:00:00,21.6"
"20160822,16:00:00,21.7"
"20160822,17:00:00,21.72"
"20160822,18:00:00,21.72"
"20160822,19:00:00,21.68"
"20160822,20:00:00,21.53"
"20160822,21:00:00,21.37"
"20160822,22:00:00,21.25"
"20160822,23:00:00,21.13"
"20160823,0:00:00,21.03"
"20160823,1:00:00,20.94"
"20160823,2:00:00,20.87"
"20160823,3:00:00,20.77"
"20160823,4:00:00,20.7"
"20160823,5:00:00,20.63"
"20160823,6:00:00,20.56"
"20160823,7:00:00,20.51"
"20160823,8:00:00,20.48"
"20160823,9:00:00,20.51"
"20160823,10:00:00,20.58"
"20160823,11:00:00,20.7"
"20160823,12:00:00,20.94"
"20160823,13:00:00,21.7"
"20160823,14:00:00,23.18"
"20160823,15:00:00,24.03"
"20160823,16:00:00,24.27"
"20160823,17:00:00,24.17"
"20160823,18:00:00,23.88"
"20160823,19:00:00,23.52"
"20160823,20:00:00,23.18"
"20160823,21:00:00,22.87"
"20160823,22:00:00,22.61"
"20160823,23:00:00,22.37"
"20160824,0:00:00,22.18"
"20160824,1:00:00,21.99"
"20160824,2:00:00,21.82"
"20160824,3:00:00,21.68"
"20160824,4:00:00,21.53"
"20160824,5:00:00,21.39"
"20160824,6:00:00,21.2"
"20160824,7:00:00,21.1"
"20160824,8:00:00,21.03"
"20160824,9:00:00,21.01"
"20160824,10:00:00,21.03"
"20160824,11:00:00,21.1"
"20160824,12:00:00,21.2"
"20160824,13:00:00,21.34"
"20160824,14:00:00,21.65"
"20160824,15:00:00,25.55"
"20160824,16:00:00,24.63"
"20160824,17:00:00,23.91"
"20160824,18:00:00,23.23"
"20160824,19:00:00,22.78"
"20160824,20:00:00,22.37"
"20160824,21:00:00,22.03"
"20160824,22:00:00,21.82"
"20160824,23:00:00,21.58"
"20160825,0:00:00,21.37"
"20160825,1:00:00,20.96"
"20160825,2:00:00,20.84"
"20160825,3:00:00,20.77"
"20160825,4:00:00,20.7"
"20160825,5:00:00,20.56"
"20160825,6:00:00,20.51"
"20160825,7:00:00,20.46"
"20160825,8:00:00,20.56"
"20160825,9:00:00,20.82"
"20160825,10:00:00,20.98"
"20160825,11:00:00,21.22"
"20160825,12:00:00,21.82"
"20160825,13:00:00,22.15"
"20160825,14:00:00,22.51"
"20160825,15:00:00,22.59"
"20160825,16:00:00,22.42"
"20160825,17:00:00,22.73"
"20160825,18:00:00,22.08"
"20160825,19:00:00,21.82"
"20160825,20:00:00,21.51"
"20160825,21:00:00,21.22"
"20160825,22:00:00,20.96"
"20160825,23:00:00,20.87"
"20160826,0:00:00,20.84"
"20160826,1:00:00,20.77"
"20160826,2:00:00,20.67"
"20160826,3:00:00,20.48"
"20160826,4:00:00,20.37"
"20160826,5:00:00,20.22"
"20160826,6:00:00,20.2"
"20160826,7:00:00,20.15"
"20160826,8:00:00,20.03"
"20160826,9:00:00,20.01"
"20160826,10:00:00,20.03"
"20160826,11:00:00,20.2"
"20160826,12:00:00,20.53"
"20160826,13:00:00,20.79"
"20160826,14:00:00,21.13"
"20160826,15:00:00,21.25"
"20160826,16:00:00,21.27"
"20160826,17:00:00,21.68"
"20160826,18:00:00,21.15"
"20160826,19:00:00,20.87"
"20160826,20:00:00,20.56"
"20160826,21:00:00,20.37"
"20160826,22:00:00,20.17"
"20160826,23:00:00,20.03"
"20160827,0:00:00,19.94"
"20160827,1:00:00,19.82"
"20160827,2:00:00,19.77"
"20160827,3:00:00,19.72"
"20160827,4:00:00,19.84"
"20160827,5:00:00,19.94"
"20160827,6:00:00,19.91"
"20160827,7:00:00,19.87"
"20160827,8:00:00,19.94"
"20160827,9:00:00,20.03"
"20160827,10:00:00,20.13"
"20160827,11:00:00,20.29"
"20160827,12:00:00,20.56"
"20160827,13:00:00,20.79"
"20160827,14:00:00,21.22"
"20160827,15:00:00,21.46"
"20160827,16:00:00,21.41"
"20160827,17:00:00,21.96"
"20160827,18:00:00,21.2"
"20160827,19:00:00,20.84"
"20160827,20:00:00,20.56"
"20160827,21:00:00,20.39"
"20160827,22:00:00,20.32"
"20160827,23:00:00,20.17"
"20160828,0:00:00,20.06"
"20160828,1:00:00,19.98"
"20160828,2:00:00,19.94"
"20160828,3:00:00,19.91"
"20160828,4:00:00,19.82"
"20160828,5:00:00,19.65"
"20160828,6:00:00,19.6"
"20160828,7:00:00,19.6"
"20160828,8:00:00,19.72"
"20160828,9:00:00,19.96"
"20160828,10:00:00,20.17"
"20160828,11:00:00,20.51"
"20160828,12:00:00,21.18"
"20160828,13:00:00,21.58"
"20160828,14:00:00,21.84"
"20160828,15:00:00,22.01"
"20160828,16:00:00,21.82"
"20160828,17:00:00,21.92"
"20160828,18:00:00,21.51"
"20160828,19:00:00,21.18"
"20160828,20:00:00,20.89"
"20160828,21:00:00,20.72"
"20160828,22:00:00,20.58"
"20160828,23:00:00,20.44"
"20160829,0:00:00,20.32"
"20160829,1:00:00,20.22"
"20160829,2:00:00,20.17"
"20160829,3:00:00,20.1"
"20160829,4:00:00,20.06"
"20160829,5:00:00,19.96"
"20160829,6:00:00,19.94"
"20160829,7:00:00,19.89"
"20160829,8:00:00,20.06"
"20160829,9:00:00,20.37"
"20160829,10:00:00,20.56"
"20160829,11:00:00,21.37"
"20160829,12:00:00,24.56"
"20160829,13:00:00,26.16"
"20160829,14:00:00,26.67"
"20160829,15:00:00,26.48"
"20160829,16:00:00,25.43"
"20160829,17:00:00,24.53"
"20160829,18:00:00,23.67"
"20160829,19:00:00,23.11"
"20160829,20:00:00,22.75"
"20160829,21:00:00,22.44"
"20160829,22:00:00,22.35"
"20160829,23:00:00,22.25"
"20160830,0:00:00,22.13"
"20160830,1:00:00,21.94"
"20160830,2:00:00,21.82"
"20160830,3:00:00,21.68"
"20160830,4:00:00,21.58"
"20160830,5:00:00,21.44"
"20160830,6:00:00,21.41"
"20160830,7:00:00,21.39"
"20160830,8:00:00,21.37"
"20160830,9:00:00,21.44"
"20160830,10:00:00,21.56"
"20160830,11:00:00,21.82"
"20160830,12:00:00,22.42"
"20160830,13:00:00,23.02"
"20160830,14:00:00,23.33"
"20160830,15:00:00,24.07"
"20160830,16:00:00,23.35"
"20160830,17:00:00,23.88"
"20160830,18:00:00,23.09"
"20160830,19:00:00,22.75"
"20160830,20:00:00,22.47"
"20160830,21:00:00,22.3"
"20160830,22:00:00,22.18"
"20160830,23:00:00,22.08"
"20160831,0:00:00,22.06"
"20160831,1:00:00,22.01"
"20160831,2:00:00,21.92"
"20160831,3:00:00,21.87"
"20160831,4:00:00,21.84"
"20160831,5:00:00,21.8"
"20160831,6:00:00,21.72"
"20160831,7:00:00,21.68"
"20160831,8:00:00,21.63"
"20160831,9:00:00,21.72"
"20160831,10:00:00,21.96"
"20160831,11:00:00,22.51"
"20160831,12:00:00,22.85"
"20160831,13:00:00,23.09"
"20160831,14:00:00,23.35"
"20160831,15:00:00,23.83"
"20160831,16:00:00,23.23"
"20160831,17:00:00,23.45"
"20160831,18:00:00,22.85"
"20160831,19:00:00,22.47"
"20160831,20:00:00,22.15"
"20160831,21:00:00,21.96"
"20160831,22:00:00,21.82"
"20160831,23:00:00,21.65"
"20160901,0:00:00,21.53"
"20160901,1:00:00,21.44"
"20160901,2:00:00,21.29"
"20160901,3:00:00,21.18"
"20160901,4:00:00,21.03"
"20160901,5:00:00,20.96"
"20160901,6:00:00,20.87"
"20160901,7:00:00,20.79"
"20160901,8:00:00,20.87"
"20160901,9:00:00,21.06"
"20160901,10:00:00,21.37"
"20160901,11:00:00,21.58"
"20160901,12:00:00,21.96"
"20160901,13:00:00,22.27"
"20160901,14:00:00,22.99"
"20160901,15:00:00,23.28"
"20160901,16:00:00,22.92"
"20160901,17:00:00,23.3"
"20160901,18:00:00,22.59"
"20160901,19:00:00,22.23"
"20160901,20:00:00,20.98"
"20160901,21:00:00,19.7"
"20160901,22:00:00,19.77"
"20160901,23:00:00,20.15"
"20160902,0:00:00,20.34"
"20160902,1:00:00,20.37"
"20160902,2:00:00,20.37"
"20160902,3:00:00,20.37"
"20160902,4:00:00,20.89"
"20160902,5:00:00,20.84"
"20160902,6:00:00,20.91"
"20160902,7:00:00,20.84"
"20160902,8:00:00,20.77"
"20160902,9:00:00,20.84"
"20160902,10:00:00,20.89"
"20160902,11:00:00,21.25"
"20160902,12:00:00,21.94"
"20160902,13:00:00,22.13"
"20160902,14:00:00,23.21"
"20160902,15:00:00,22.99"
"20160902,16:00:00,22.49"
"20160902,17:00:00,22.44"
"20160902,18:00:00,22.25"
"20160902,19:00:00,21.84"
"20160902,20:00:00,21.46"
"20160902,21:00:00,21.2"
"20160902,22:00:00,21.1"
"20160902,23:00:00,21.1"
"20160903,0:00:00,21.1"
"20160903,1:00:00,21.08"
"20160903,2:00:00,20.94"
"20160903,3:00:00,20.91"
"20160903,4:00:00,20.56"
"20160903,5:00:00,20.34"
"20160903,6:00:00,20.25"
"20160903,7:00:00,20.08"
"20160903,8:00:00,20.08"
"20160903,9:00:00,20.06"
"20160903,10:00:00,19.98"
"20160903,11:00:00,20.15"
"20160903,12:00:00,20.65"
"20160903,13:00:00,21.08"
"20160903,14:00:00,21.75"
"20160903,15:00:00,21.6"
"20160903,16:00:00,21.32"
"20160903,17:00:00,21.46"
"20160903,18:00:00,20.96"
"20160903,19:00:00,20.67"
"20160903,20:00:00,20.37"
"20160903,21:00:00,20.27"
"20160903,22:00:00,20.22"
"20160903,23:00:00,20.15"
"20160904,0:00:00,20.15"
"20160904,1:00:00,20.15"
"20160904,2:00:00,20.15"
"20160904,3:00:00,20.17"
"20160904,4:00:00,20.1"
"20160904,5:00:00,20.03"
"20160904,6:00:00,19.84"
"20160904,7:00:00,19.65"
"20160904,8:00:00,19.72"
"20160904,9:00:00,19.79"
"20160904,10:00:00,19.84"
"20160904,11:00:00,20.13"
"20160904,12:00:00,20.63"
"20160904,13:00:00,20.79"
"20160904,14:00:00,21.03"
"20160904,15:00:00,21.18"
"20160904,16:00:00,21.06"
"20160904,17:00:00,20.82"
"20160904,18:00:00,20.48"
"20160904,19:00:00,20.2"
"20160904,20:00:00,20.08"
"20160904,21:00:00,20.01"
"20160904,22:00:00,19.84"
"20160904,23:00:00,19.7"
"20160905,0:00:00,19.6"
"20160905,1:00:00,19.67"
"20160905,2:00:00,19.63"
"20160905,3:00:00,19.41"
"20160905,4:00:00,19.29"
"20160905,5:00:00,19.25"
"20160905,6:00:00,19.34"
"20160905,7:00:00,19.39"
"20160905,8:00:00,19.48"
"20160905,9:00:00,19.63"
"20160905,10:00:00,19.87"
"20160905,11:00:00,20.17"
"20160905,12:00:00,20.44"
"20160905,13:00:00,20.65"
"20160905,14:00:00,20.94"
"20160905,15:00:00,21.08"
"20160905,16:00:00,20.94"
"20160905,17:00:00,20.98"
"20160905,18:00:00,20.6"
"20160905,19:00:00,20.25"
"20160905,20:00:00,20.03"
"20160905,21:00:00,19.91"
"20160905,22:00:00,19.84"
"20160905,23:00:00,19.75"
"20160906,0:00:00,19.72"
"20160906,1:00:00,19.58"
"20160906,2:00:00,19.37"
"20160906,3:00:00,19.22"
"20160906,4:00:00,19.1"
"20160906,5:00:00,19.32"
"20160906,6:00:00,19.53"
"20160906,7:00:00,19.6"
"20160906,8:00:00,19.67"
"20160906,9:00:00,19.82"
"20160906,10:00:00,19.96"
"20160906,11:00:00,20.46"
"20160906,12:00:00,21.03"
"20160906,13:00:00,21.22"
"20160906,14:00:00,21.68"
"20160906,15:00:00,21.46"
"20160906,16:00:00,21.18"
"20160906,17:00:00,21.22"
"20160906,18:00:00,20.79"
"20160906,19:00:00,20.41"
"20160906,20:00:00,20.25"
"20160906,21:00:00,20.13"
"20160906,22:00:00,19.98"
"20160906,23:00:00,19.94"
"20160907,0:00:00,19.84"
"20160907,1:00:00,19.75"
"20160907,2:00:00,19.7"
"20160907,3:00:00,19.65"
"20160907,4:00:00,19.56"
"20160907,5:00:00,19.58"
"20160907,6:00:00,19.67"
"20160907,7:00:00,19.56"
"20160907,8:00:00,19.6"
"20160907,9:00:00,19.82"
"20160907,10:00:00,20.15"
"20160907,11:00:00,20.65"
"20160907,12:00:00,21.2"
"20160907,13:00:00,21.37"
"20160907,14:00:00,21.96"
"20160907,15:00:00,21.6"
"20160907,16:00:00,26.21"
"20160907,17:00:00,29.32"
"20160907,18:00:00,28.3"
"20160907,19:00:00,26.57"
"20160907,20:00:00,24.87"
"20160907,21:00:00,23.57"
"20160907,22:00:00,22.78"
"20160907,23:00:00,22.23"
"20160908,0:00:00,21.68"
"20160908,1:00:00,21.32"
"20160908,2:00:00,21.06"
"20160908,3:00:00,20.91"
"20160908,4:00:00,20.77"
"20160908,5:00:00,20.65"
"20160908,6:00:00,20.6"
"20160908,7:00:00,20.56"
"20160908,8:00:00,20.63"
"20160908,9:00:00,20.96"
"20160908,10:00:00,21.2"
"20160908,11:00:00,21.32"
"20160908,12:00:00,23.09"
"20160908,13:00:00,23.91"
"20160908,14:00:00,23.95"
"20160908,15:00:00,23.4"
"20160908,16:00:00,22.75"
"20160908,17:00:00,22.15"
"20160908,18:00:00,21.72"
"20160908,19:00:00,21.37"
"20160908,20:00:00,21.08"
"20160908,21:00:00,20.87"
"20160908,22:00:00,20.72"
"20160908,23:00:00,20.79"
"20160909,0:00:00,20.7"
"20160909,1:00:00,20.75"
"20160909,2:00:00,20.72"
"20160909,3:00:00,20.63"
"20160909,4:00:00,20.53"
"20160909,5:00:00,20.51"
"20160909,6:00:00,20.51"
"20160909,7:00:00,20.48"
"20160909,8:00:00,20.44"
"20160909,9:00:00,20.46"
"20160909,10:00:00,20.58"
"20160909,11:00:00,20.91"
"20160909,12:00:00,21.41"
"20160909,13:00:00,21.56"
"20160909,14:00:00,22.2"
"20160909,15:00:00,21.6"
"20160909,16:00:00,21.37"
"20160909,17:00:00,21.32"
"20160909,18:00:00,21.13"
"20160909,19:00:00,20.98"
"20160909,20:00:00,20.84"
"20160909,21:00:00,20.72"
"20160909,22:00:00,20.63"
"20160909,23:00:00,20.46"
"20160910,0:00:00,20.37"
"20160910,1:00:00,20.32"
"20160910,2:00:00,20.17"
"20160910,3:00:00,20.06"
"20160910,4:00:00,20.06"
"20160910,5:00:00,20.03"
"20160910,6:00:00,19.96"
"20160910,7:00:00,19.72"
"20160910,8:00:00,19.82"
"20160910,9:00:00,20.13"
"20160910,10:00:00,20.29"
"20160910,11:00:00,20.77"
"20160910,12:00:00,21.39"
"20160910,13:00:00,21.68"
"20160910,14:00:00,21.99"
"20160910,15:00:00,21.68"
"20160910,16:00:00,21.44"
"20160910,17:00:00,21.44"
"20160910,18:00:00,21.13"
"20160910,19:00:00,20.94"
"20160910,20:00:00,20.72"
"20160910,21:00:00,20.6"
"20160910,22:00:00,20.48"
"20160910,23:00:00,20.34"
"20160911,0:00:00,20.29"
"20160911,1:00:00,20.27"
"20160911,2:00:00,20.15"
"20160911,3:00:00,20.08"
"20160911,4:00:00,19.98"
"20160911,5:00:00,19.89"
"20160911,6:00:00,19.96"
"20160911,7:00:00,19.89"
"20160911,8:00:00,19.87"
"20160911,9:00:00,19.98"
"20160911,10:00:00,20.1"
"20160911,11:00:00,20.39"
"20160911,12:00:00,20.96"
"20160911,13:00:00,21.32"
"20160911,14:00:00,21.84"
"20160911,15:00:00,21.44"
"20160911,16:00:00,21.13"
"20160911,17:00:00,20.98"
"20160911,18:00:00,20.72"
"20160911,19:00:00,20.46"
"20160911,20:00:00,20.32"
"20160911,21:00:00,20.2"
"20160911,22:00:00,20.15"
"20160911,23:00:00,20.08"
"20160912,0:00:00,19.89"
"20160912,1:00:00,20.03"
"20160912,2:00:00,19.96"
"20160912,3:00:00,19.89"
"20160912,4:00:00,19.82"
"20160912,5:00:00,19.72"
"20160912,6:00:00,19.82"
"20160912,7:00:00,19.75"
"20160912,8:00:00,19.75"
"20160912,9:00:00,19.75"
"20160912,10:00:00,19.84"
"20160912,11:00:00,19.89"
"20160912,12:00:00,19.96"
"20160912,13:00:00,20.08"
"20160912,14:00:00,20.34"
"20160912,15:00:00,20.39"
"20160912,16:00:00,20.44"
"20160912,17:00:00,20.41"
"20160912,18:00:00,20.34"
"20160912,19:00:00,20.27"
"20160912,20:00:00,20.2"
"20160912,21:00:00,20.1"
"20160912,22:00:00,20.08"
"20160912,23:00:00,19.98"
"20160913,0:00:00,19.89"
"20160913,1:00:00,19.77"
"20160913,2:00:00,19.67"
"20160913,3:00:00,19.65"
"20160913,4:00:00,19.58"
"20160913,5:00:00,19.51"
"20160913,6:00:00,19.44"
"20160913,7:00:00,19.39"
"20160913,8:00:00,19.32"
"20160913,9:00:00,19.32"
"20160913,10:00:00,19.37"
"20160913,11:00:00,19.46"
"20160913,12:00:00,19.56"
"20160913,13:00:00,19.56"
"20160913,14:00:00,19.51"
"20160913,15:00:00,19.44"
"20160913,16:00:00,19.39"
"20160913,17:00:00,19.41"
"20160913,18:00:00,19.41"
"20160913,19:00:00,19.2"
"20160913,20:00:00,19.01"
"20160913,21:00:00,18.87"
"20160913,22:00:00,18.7"
"20160913,23:00:00,18.51"
"20160914,0:00:00,18.34"
"20160914,1:00:00,18.22"
"20160914,2:00:00,18.01"
"20160914,3:00:00,18.01"
"20160914,4:00:00,17.72"
"20160914,5:00:00,18.06"
"20160914,6:00:00,18.27"
"20160914,7:00:00,18.25"
"20160914,8:00:00,18.2"
"20160914,9:00:00,18.39"
"20160914,10:00:00,18.58"
"20160914,11:00:00,19.06"
"20160914,12:00:00,19.41"
"20160914,13:00:00,19.77"
"20160914,14:00:00,20.06"
"20160914,15:00:00,19.77"
"20160914,16:00:00,19.7"
"20160914,17:00:00,19.56"
"20160914,18:00:00,19.32"
"20160914,19:00:00,19.08"
"20160914,20:00:00,19.03"
"20160914,21:00:00,18.94"
"20160914,22:00:00,18.99"
"20160914,23:00:00,18.89"
"20160915,0:00:00,18.77"
"20160915,1:00:00,18.56"
"20160915,2:00:00,18.49"
"20160915,3:00:00,18.46"
"20160915,4:00:00,18.51"
"20160915,5:00:00,18.3"
"20160915,6:00:00,18.22"
"20160915,7:00:00,17.96"
"20160915,8:00:00,18.08"
"20160915,9:00:00,18.32"
"20160915,10:00:00,18.6"
"20160915,11:00:00,18.94"
"20160915,12:00:00,19.27"
"20160915,13:00:00,19.72"
"20160915,14:00:00,20.15"
"20160915,15:00:00,19.98"
"20160915,16:00:00,20.03"
"20160915,17:00:00,19.94"
"20160915,18:00:00,19.7"
"20160915,19:00:00,19.6"
"20160915,20:00:00,19.51"
"20160915,21:00:00,19.41"
"20160915,22:00:00,19.34"
"20160915,23:00:00,19.32"
"20160916,0:00:00,19.25"
"20160916,1:00:00,19.1"
"20160916,2:00:00,18.94"
"20160916,3:00:00,18.65"
"20160916,4:00:00,18.6"
"20160916,5:00:00,18.51"
"20160916,6:00:00,18.3"
"20160916,7:00:00,18.39"
"20160916,8:00:00,18.65"
"20160916,9:00:00,18.99"
"20160916,10:00:00,19.2"
"20160916,11:00:00,19.72"
"20160916,12:00:00,20.39"
"20160916,13:00:00,20.46"
"20160916,14:00:00,20.84"
"20160916,15:00:00,20.79"
"20160916,16:00:00,21.18"
"20160916,17:00:00,21.13"
"20160916,18:00:00,20.72"
"20160916,19:00:00,20.29"
"20160916,20:00:00,19.94"
"20160916,21:00:00,19.75"
"20160916,22:00:00,19.58"
"20160916,23:00:00,19.51"
